index,pid,Minutes,Goals,Assists,Attempt on Goal,Key Pass,Accurate Key Passes,On Target,Attempts inside the Box,Attempts outside the Box,Attempts Off Target,Cross,Passes,Accurate Passes,Air Challange,Won Air Challange,Ground Challenges,Won Ground Challenges,Dribbles,Successful Dribbles,Tackles,Successful Tackles,Ball Recoveries,Ball Recoveries in Opponents Half,Ball Recoveries in Own Half,Blocked Attempts on Goal,Lost Ball,Lost Ball own half,Own Goal,Penalty Miss,Yellow Card,Red Card,Fouls,Opponent Fouls,Offside,Appearances,Sub Out,Sub In,Coped Goals,Stops,Clean Net,Threat Denied by Goalkeeper,Goalie Mistake,Penalty Goals,Penalties Coped,Season,Gameweek
963,174672,17,0,0,1,0,0,1,0,0,0,0,5,4,2,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,19/20,5
964,179754,16,0,0,0,0,0,0,0,0,0,0,8,4,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,19/20,5
965,168972,16,0,0,1,0,0,1,0,0,0,0,5,3,1,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,19/20,5
966,229368,14,0,0,0,0,0,0,0,0,0,2,16,13,1,1,3,1,2,1,0,0,1,0,1,0,2,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,19/20,5
967,331275,13,0,0,0,0,0,0,0,0,0,0,11,7,1,1,2,1,1,1,1,0,2,0,2,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,19/20,5
968,67380,10,0,0,1,0,0,0,0,0,0,0,4,4,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,19/20,5
969,195117,9,0,0,1,0,0,0,1,0,1,0,11,10,0,0,3,2,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,19/20,5
970,327831,7,0,0,0,0,0,0,0,0,0,0,9,8,0,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,19/20,5
971,46413,7,0,0,0,0,0,0,0,0,0,0,3,3,0,0,2,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,19/20,5
972,46110,7,0,0,0,0,0,0,0,0,0,0,3,2,0,0,1,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,19/20,5
973,464985,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,19/20,5
974,45675,4,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,19/20,5
975,425928,3,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,19/20,5
976,475788,103,0,0,1,0,0,0,1,0,1,0,37,30,1,1,10,5,2,0,5,3,5,1,4,0,7,3,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,19/20,6
977,475149,103,0,0,0,0,0,0,0,0,0,2,54,41,5,3,9,7,0,0,3,2,4,1,3,0,5,2,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,19/20,6
978,470916,103,0,0,1,0,0,0,0,0,1,0,59,56,5,1,6,5,1,1,3,2,10,2,8,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,19/20,6
979,429924,103,0,0,1,0,0,0,0,0,1,0,43,39,0,0,5,0,0,0,3,0,1,0,1,0,3,0,0,0,1,0,4,0,0,1,0,0,0,0,0,0,0,0,0,19/20,6
980,402921,103,0,1,1,1,1,0,1,0,1,2,27,19,2,0,14,5,4,1,3,2,5,0,5,0,8,2,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,19/20,6
981,337635,103,0,0,1,0,0,0,1,0,1,0,56,48,5,3,1,0,0,0,0,0,2,1,1,0,4,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,19/20,6
982,334794,103,0,0,0,0,0,0,0,0,0,0,65,62,4,3,4,3,0,0,2,1,5,1,4,1,3,2,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,19/20,6
983,331350,103,0,0,1,1,1,1,1,0,0,6,57,47,0,0,5,2,2,1,0,0,2,1,1,1,4,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,19/20,6
984,185094,103,0,0,0,2,1,0,0,0,0,0,33,30,2,1,12,7,4,4,0,0,3,0,3,0,6,1,0,0,0,0,2,4,0,1,0,0,0,0,0,0,0,0,0,19/20,6
985,127644,103,0,0,0,0,0,0,0,0,0,0,29,23,1,1,0,0,0,0,0,0,5,0,5,0,4,0,0,0,0,0,0,1,0,1,0,0,2,1,0,0,0,0,0,19/20,6
986,45882,103,0,0,1,1,1,1,0,0,0,0,49,37,0,0,20,16,12,8,5,5,4,0,4,0,10,0,0,0,0,0,0,6,0,1,0,0,0,0,0,0,0,0,0,19/20,6
987,18846,103,0,0,0,0,0,0,0,0,0,0,19,15,9,5,13,4,0,0,2,1,1,0,1,1,8,2,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,19/20,6
988,14433,103,1,0,1,0,0,1,1,0,0,0,62,54,4,4,4,3,0,0,3,2,6,0,6,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,19/20,6
989,12912,103,0,0,0,0,0,0,0,0,0,0,29,27,2,2,0,0,0,0,0,0,8,0,8,0,0,0,0,0,0,0,0,1,0,1,0,0,0,2,0,0,0,0,0,19/20,6
990,495903,102,1,0,2,2,2,1,2,0,1,6,34,26,4,2,17,8,4,3,6,4,1,0,1,0,11,0,0,0,1,0,2,2,0,1,0,0,0,0,0,0,0,0,0,19/20,6
991,473295,102,0,0,1,2,2,1,0,0,0,1,41,38,1,0,10,4,2,1,4,3,3,1,2,0,5,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,19/20,6
992,455373,102,0,0,3,2,1,1,3,0,1,0,22,16,1,0,14,7,4,3,4,3,4,0,4,0,11,3,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,19/20,6
993,438105,102,0,0,1,0,0,0,0,0,0,0,31,25,5,0,8,4,0,0,4,2,4,2,2,0,2,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,19/20,6
994,416415,102,0,0,0,0,0,0,0,0,0,0,42,37,3,1,9,5,0,0,4,2,6,1,5,0,2,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,19/20,6
995,402906,102,0,0,1,2,1,1,0,0,0,4,52,41,3,2,11,6,1,0,0,0,2,0,2,1,8,4,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,19/20,6
996,402798,102,0,0,1,0,0,0,0,0,1,0,30,28,1,1,7,4,0,0,2,1,4,0,4,0,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,19/20,6
997,378384,102,0,0,0,0,0,0,0,0,0,0,30,27,0,0,0,0,0,0,0,0,5,0,5,0,1,1,0,0,0,0,0,0,0,1,0,0,2,1,0,0,0,1,1,19/20,6
998,361389,102,0,0,3,0,0,1,0,0,2,1,26,21,6,2,17,9,3,3,1,1,0,0,0,0,13,3,0,0,0,0,2,1,0,1,0,0,0,0,0,0,0,0,0,19/20,6
999,331155,102,0,0,0,0,0,0,0,0,0,7,62,46,2,2,6,5,1,1,2,2,5,1,4,0,6,0,0,0,0,0,1,2,0,1,0,0,0,0,0,0,0,0,0,19/20,6
1000,327390,102,1,0,1,0,0,1,1,0,0,0,44,41,8,5,13,7,2,0,5,3,6,0,6,0,3,0,0,0,1,0,4,0,0,1,0,0,0,0,0,0,0,0,0,19/20,6
1001,228417,102,0,0,0,0,0,0,0,0,0,0,44,36,3,2,8,4,1,0,0,0,6,0,6,1,4,2,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,19/20,6
1002,177846,102,0,0,0,0,0,0,0,0,0,0,26,24,0,0,0,0,0,0,0,0,2,0,2,0,1,1,0,0,0,0,0,0,0,1,0,0,2,2,0,0,0,0,0,19/20,6
1003,129438,102,1,0,3,0,0,3,3,0,0,1,11,7,12,5,11,2,4,2,1,0,0,0,0,0,11,1,0,0,0,0,0,2,2,1,0,0,0,0,0,0,0,0,0,19/20,6
1004,68343,102,0,0,1,0,0,0,0,0,1,0,48,42,0,0,5,3,1,1,2,1,3,1,2,0,2,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,19/20,6
1005,46218,102,0,0,1,0,0,0,1,0,1,0,44,40,3,3,7,5,1,1,0,0,6,0,6,0,4,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,19/20,6
1006,13953,102,0,0,0,1,0,0,0,0,0,5,49,35,5,3,11,5,1,0,3,2,6,1,5,0,4,1,0,0,1,0,2,3,0,1,0,0,0,0,0,0,0,0,0,19/20,6
1007,451035,99,0,0,0,0,0,0,0,0,0,1,71,62,1,0,15,7,2,2,9,4,6,3,3,0,6,0,0,0,0,0,3,1,0,1,0,0,0,0,0,0,0,0,0,19/20,6
1008,449259,99,0,0,0,1,1,0,0,0,0,3,47,39,6,4,9,6,1,1,5,3,6,0,6,1,4,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,19/20,6
1009,411501,99,0,0,3,2,1,1,0,0,1,5,49,38,2,1,16,6,6,3,2,2,3,3,0,0,11,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,19/20,6
1010,402876,99,0,0,0,0,0,0,0,0,0,0,83,74,3,2,12,8,1,1,2,0,11,1,10,0,4,2,1,0,0,0,2,2,0,1,0,0,0,0,0,0,0,0,0,19/20,6
1011,394101,99,0,0,2,2,1,1,2,0,1,0,22,15,10,4,17,6,2,1,1,1,2,1,1,0,14,1,0,0,0,0,1,2,1,1,0,0,0,0,0,0,0,0,0,19/20,6
1012,391941,99,0,0,2,0,0,0,0,0,2,2,39,31,0,0,8,1,2,0,1,1,0,0,0,0,8,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,19/20,6
1013,385071,99,0,0,0,0,0,0,0,0,0,0,45,37,6,5,7,5,2,2,2,1,13,1,12,1,6,2,0,0,1,0,2,0,0,1,0,0,0,0,0,0,0,0,0,19/20,6
1014,341835,99,1,0,1,1,0,1,1,0,0,1,48,35,3,2,2,2,0,0,0,0,4,0,4,0,4,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,19/20,6
1015,341730,99,0,0,0,0,0,0,0,0,0,0,29,27,0,0,0,0,0,0,0,0,3,0,3,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,19/20,6
1016,340803,99,0,0,1,0,0,0,0,0,1,1,34,24,2,2,6,4,0,0,0,0,3,0,3,0,7,3,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,19/20,6
1017,338208,99,0,0,0,0,0,0,0,0,0,0,29,24,0,0,0,0,0,0,0,0,4,0,4,0,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,19/20,6
1018,331500,99,0,0,1,0,0,0,1,0,1,0,75,65,7,5,9,4,1,1,4,1,8,1,7,1,5,2,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,19/20,6
1019,331452,99,0,0,2,2,2,0,0,0,1,4,101,86,1,1,9,5,0,0,6,4,4,2,2,0,4,2,0,0,0,0,4,0,0,1,0,0,0,0,0,0,0,0,0,19/20,6
1020,331272,99,0,0,0,0,0,0,0,0,0,2,48,43,6,3,11,6,0,0,4,3,10,1,9,0,3,0,0,0,0,0,2,1,0,1,0,0,0,0,0,0,0,0,0,19/20,6
1021,331176,99,0,0,0,0,0,0,0,0,0,1,39,29,1,0,13,10,5,4,3,2,4,0,4,0,5,1,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,19/20,6
1022,327900,99,0,0,1,0,0,0,1,0,0,4,48,39,3,2,6,1,2,1,1,0,7,1,6,0,11,0,0,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,19/20,6
1023,327810,99,0,0,1,0,0,0,0,0,1,3,60,51,4,3,14,7,1,0,5,3,6,1,5,0,3,0,0,0,1,0,2,1,0,1,0,0,0,0,0,0,0,0,0,19/20,6
1024,327621,99,0,0,0,0,0,0,0,0,0,0,22,14,5,3,17,9,2,2,7,5,5,1,4,2,8,2,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,19/20,6
1025,308493,99,0,0,0,0,0,0,0,0,0,0,16,13,7,3,7,7,0,0,3,3,9,1,8,1,2,1,0,0,0,0,2,2,0,1,0,0,0,0,0,0,0,0,0,19/20,6
1026,257397,99,0,0,1,0,0,0,1,0,1,0,29,18,6,5,12,11,0,0,5,5,10,1,9,1,6,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,19/20,6
1027,228027,99,0,0,0,3,1,0,0,0,0,2,64,47,3,2,10,3,1,0,5,3,5,1,4,0,11,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,19/20,6
1028,178263,99,1,0,1,0,0,1,1,0,0,1,20,12,3,0,16,5,4,0,4,3,2,0,2,0,9,1,0,0,1,0,2,0,0,1,0,0,0,0,0,0,0,0,0,19/20,6
1029,174690,99,0,0,3,1,0,1,2,1,1,1,17,12,9,5,11,1,2,0,1,1,0,0,0,0,14,1,0,0,0,0,3,1,0,1,0,0,0,0,0,0,0,0,0,19/20,6
1030,88278,99,0,0,1,0,0,0,0,0,1,0,43,35,1,1,10,4,2,2,0,0,5,0,5,0,7,6,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,19/20,6
1031,46980,99,0,0,0,0,0,0,0,0,0,0,36,34,1,1,6,3,0,0,2,2,11,1,10,0,2,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,19/20,6
1032,46443,99,0,0,0,0,0,0,0,0,0,0,27,25,1,1,0,0,0,0,0,0,6,0,6,0,1,0,0,0,0,0,0,0,0,1,0,0,3,1,0,0,0,1,1,19/20,6
1033,46305,99,0,0,4,1,0,2,0,0,2,2,33,23,1,1,9,3,2,1,2,0,1,0,1,0,6,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,19/20,6
1034,46071,99,0,0,0,0,0,0,0,0,0,0,28,23,5,2,22,16,1,0,8,5,8,3,5,0,3,2,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,19/20,6
1035,45918,99,0,0,0,0,0,0,0,0,0,0,82,77,3,2,8,5,0,0,1,1,4,1,3,0,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,19/20,6
1036,45699,99,0,0,0,0,0,0,0,0,0,0,23,16,9,2,17,7,4,1,4,2,1,1,0,0,14,1,0,0,1,0,2,5,2,1,0,0,0,0,0,0,0,0,0,19/20,6
1037,40005,99,0,0,2,0,0,0,2,0,1,1,45,35,8,5,16,10,1,1,6,4,7,2,5,1,6,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,19/20,6
1038,493236,98,0,0,0,0,0,0,0,0,0,0,19,15,3,3,5,3,0,0,2,2,7,0,7,5,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,19/20,6
1039,449250,98,0,0,0,1,0,0,0,0,0,0,30,23,1,0,5,4,0,0,3,2,7,0,7,0,6,0,0,0,0,0,1,2,0,1,0,0,0,0,0,0,0,0,0,19/20,6
1040,421752,98,0,0,0,0,0,0,0,0,0,0,37,31,4,2,23,12,7,2,4,4,8,1,7,0,7,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,19/20,6
1041,373341,98,0,0,0,1,0,0,0,0,0,0,34,28,1,0,14,5,2,1,5,4,5,0,5,0,6,2,0,0,0,0,2,1,0,1,0,0,0,0,0,0,0,0,0,19/20,6
1042,340839,98,0,0,2,2,1,1,0,0,0,1,106,100,9,3,12,5,1,0,7,4,7,2,5,0,6,1,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,19/20,6
1043,331248,98,0,0,0,0,0,0,0,0,0,0,33,28,1,1,8,7,1,0,2,2,6,0,6,1,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,19/20,6
1044,331212,98,0,0,1,3,3,0,0,0,1,5,54,40,0,0,10,5,4,2,3,3,1,0,1,0,9,0,0,0,0,0,1,2,0,1,0,0,0,0,0,0,0,0,0,19/20,6
1045,247035,98,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,19/20,6
1046,243000,98,0,0,0,0,0,0,0,0,0,0,103,99,4,3,3,2,0,0,0,0,8,0,8,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,19/20,6
1047,235545,98,0,0,0,0,0,0,0,0,0,0,27,23,2,0,12,7,2,2,3,0,4,2,2,0,4,1,0,0,0,0,2,1,0,1,0,0,0,0,0,0,0,0,0,19/20,6
1048,168966,98,0,0,1,1,0,0,0,0,1,2,55,52,3,2,6,2,2,0,1,1,3,2,1,0,8,3,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,19/20,6
1049,163104,98,0,0,0,2,1,0,0,0,0,7,85,74,3,1,9,5,1,0,2,2,3,0,3,0,5,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,19/20,6
1050,131676,98,0,0,0,0,0,0,0,0,0,1,34,21,10,6,7,2,0,0,1,1,0,0,0,0,14,4,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,19/20,6
1051,72465,98,0,0,1,2,0,0,0,0,1,4,85,76,2,2,7,5,1,1,1,1,4,0,4,0,6,2,0,0,0,0,1,4,0,1,0,0,0,0,0,0,0,0,0,19/20,6
1052,45969,98,0,0,0,0,0,0,0,0,0,0,27,21,1,1,0,0,0,0,0,0,4,0,4,0,4,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,19/20,6
1053,45831,98,0,0,1,0,0,0,1,0,1,0,30,24,1,0,8,3,1,0,5,3,7,2,5,0,4,0,0,0,1,0,2,0,0,1,0,0,0,0,0,0,0,0,0,19/20,6
1054,13251,98,0,0,4,0,0,1,3,1,2,1,99,92,8,5,5,5,2,2,2,2,8,1,7,0,5,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,19/20,6
1055,438387,97,0,0,1,0,0,1,1,0,0,1,15,10,4,2,18,5,5,3,9,1,3,0,3,0,7,0,0,0,0,0,2,2,0,1,0,0,0,0,0,0,0,0,0,19/20,6
1056,403068,97,0,0,0,0,0,0,0,0,0,0,88,80,6,4,9,7,3,3,1,0,10,1,9,1,4,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,19/20,6
1057,365556,97,0,0,0,0,0,0,0,0,0,2,41,29,2,2,20,15,4,3,12,9,6,1,5,1,7,2,0,0,0,0,1,3,0,1,0,0,0,0,0,0,0,0,0,19/20,6
1058,341559,97,0,0,0,0,0,0,0,0,0,2,71,64,4,3,11,5,3,2,5,2,4,1,3,0,6,0,0,0,0,0,2,3,0,1,0,0,0,0,0,0,0,0,0,19/20,6
1059,340791,97,0,0,1,1,0,1,0,0,0,0,76,66,6,5,9,4,2,2,5,1,3,0,3,1,2,0,0,0,0,0,1,2,0,1,0,0,0,0,0,0,0,0,0,19/20,6
1060,336147,97,1,0,1,0,0,1,1,0,0,6,51,37,3,1,20,9,11,7,1,0,2,1,1,0,11,1,0,0,1,0,3,4,1,1,0,0,0,0,0,0,0,0,0,19/20,6
1061,327774,97,0,0,2,0,0,0,1,1,2,0,17,10,7,1,15,4,3,1,3,1,1,0,1,0,11,2,0,0,0,0,4,1,0,1,0,0,0,0,0,0,0,0,0,19/20,6
1062,296664,97,0,1,2,2,1,0,1,1,0,0,47,35,4,2,24,9,8,3,3,2,6,2,4,0,13,1,0,0,0,0,1,3,1,1,0,0,0,0,0,0,0,0,0,19/20,6
1063,286047,97,0,0,0,0,0,0,0,0,0,0,26,22,0,0,0,0,0,0,0,0,9,0,9,0,3,1,0,0,0,0,0,0,0,1,0,0,3,1,0,0,0,0,0,19/20,6
1064,211122,97,0,0,0,0,0,0,0,0,0,0,66,64,5,3,4,4,0,0,2,2,12,1,11,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,19/20,6
1065,158682,97,0,0,0,0,0,0,0,0,0,0,17,17,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,19/20,6
1066,157365,97,0,0,0,0,0,0,0,0,0,4,30,18,2,2,8,4,0,0,5,3,5,0,5,1,7,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,19/20,6
1067,127479,97,0,0,0,0,0,0,0,0,0,0,15,10,2,2,4,1,0,0,2,0,3,0,3,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,19/20,6
1068,68862,97,0,1,1,1,1,0,0,0,0,8,85,74,0,0,7,5,5,4,1,1,8,0,8,0,6,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,19/20,6
1069,10353,97,0,0,1,0,0,0,0,0,1,0,33,22,1,1,7,5,0,0,3,1,1,0,1,0,5,2,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,19/20,6
1070,7923,97,0,0,1,0,0,0,0,0,1,1,36,30,0,0,12,5,2,1,7,3,4,0,4,0,6,1,0,0,0,0,3,1,0,1,0,0,0,0,0,0,0,0,0,19/20,6
1071,331158,95,0,0,0,0,0,0,0,0,0,0,57,51,0,0,9,7,3,2,4,3,5,2,3,0,6,0,0,0,0,0,1,2,1,1,0,0,0,0,0,0,0,0,0,19/20,6
1072,286641,95,0,0,2,1,0,1,1,1,0,2,64,55,1,1,9,7,1,1,4,3,4,3,1,1,4,0,0,0,1,0,2,0,0,1,0,0,0,0,0,0,0,0,0,19/20,6
1073,269751,95,0,0,1,2,0,0,0,0,0,4,27,21,3,1,12,3,3,1,4,0,1,0,1,0,6,2,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,19/20,6
1074,206061,95,0,0,1,0,0,0,0,0,0,0,33,26,1,1,15,8,5,1,2,2,7,2,5,0,10,4,0,0,1,0,2,0,0,1,0,0,0,0,0,0,0,0,0,19/20,6
1075,182535,95,0,0,1,2,1,0,0,0,1,2,40,29,2,1,9,2,1,1,3,1,4,3,1,0,8,1,0,0,0,0,3,1,1,1,0,0,0,0,0,0,0,0,0,19/20,6
1076,178602,95,0,0,0,0,0,0,0,0,0,0,73,65,2,1,6,5,0,0,3,2,9,1,8,1,5,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,19/20,6
1077,168969,95,1,0,3,0,0,2,2,1,1,0,58,53,6,5,6,4,0,0,6,4,6,1,5,0,3,2,0,0,1,0,2,2,0,1,0,0,0,0,0,0,0,0,0,19/20,6
1078,127662,95,0,0,0,1,1,0,0,0,0,1,65,56,3,2,9,6,0,0,4,3,2,0,2,0,4,1,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,19/20,6
1079,95478,95,0,0,0,1,0,0,0,0,0,3,35,25,2,0,8,2,1,1,2,0,1,1,0,0,9,3,0,0,0,0,3,2,0,1,0,0,0,0,0,0,0,0,0,19/20,6
1080,62283,95,0,0,0,0,0,0,0,0,0,0,31,28,0,0,1,1,0,0,1,1,6,0,6,0,3,3,0,0,0,0,0,0,0,1,0,0,3,1,0,0,0,0,0,19/20,6
1081,48444,95,0,0,0,0,0,0,0,0,0,0,52,47,6,4,10,5,2,1,4,3,7,1,6,0,4,2,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,19/20,6
1082,46116,95,0,0,0,0,0,0,0,0,0,1,56,52,2,1,5,5,1,1,2,2,10,0,10,0,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,19/20,6
1083,45720,95,0,0,0,2,0,0,0,0,0,0,56,44,2,1,13,6,5,2,5,3,5,2,3,0,9,3,0,0,1,0,0,2,0,1,0,0,0,0,0,0,0,0,0,19/20,6
1084,45717,95,0,0,0,0,0,0,0,0,0,0,59,54,3,1,5,3,0,0,1,1,5,0,5,0,3,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,19/20,6
1085,28185,95,0,1,1,1,1,0,1,0,1,0,51,43,6,5,3,1,0,0,0,0,7,0,7,1,3,0,0,0,0,0,1,2,0,1,0,0,0,0,0,0,0,0,0,19/20,6
1086,23679,95,0,0,0,0,0,0,0,0,0,0,26,25,0,0,0,0,0,0,0,0,4,0,4,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,19/20,6
1087,46458,93,0,0,0,0,0,0,0,0,0,0,34,24,0,0,6,4,1,1,0,0,0,0,0,0,6,3,0,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,19/20,6
1088,337650,89,0,1,1,4,1,0,0,0,1,0,15,10,1,0,15,4,8,2,3,1,3,0,3,0,7,0,0,0,0,0,0,2,0,1,1,0,0,0,0,0,0,0,0,19/20,6
1089,127665,89,0,0,5,0,0,1,1,4,2,1,65,58,1,1,7,5,0,0,1,1,7,2,5,0,4,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,19/20,6
1090,197070,88,1,0,2,0,0,2,1,1,0,0,27,22,2,0,8,4,0,0,3,2,1,0,1,0,7,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,19/20,6
1091,197109,87,0,0,1,1,0,0,1,0,1,0,70,65,4,2,10,4,3,1,2,2,5,2,3,1,4,1,0,0,0,0,2,0,0,1,0,1,0,0,0,0,0,0,0,19/20,6
1092,178944,86,0,0,0,0,0,0,0,0,0,2,17,12,1,0,12,3,5,2,1,0,1,0,1,0,13,1,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,19/20,6
1093,128001,83,0,0,1,1,0,0,0,0,1,1,28,24,3,2,13,6,3,2,3,2,3,2,1,0,7,0,0,0,0,0,0,2,0,1,1,0,0,0,0,0,0,0,0,19/20,6
1094,11253,83,1,0,4,0,0,2,4,0,2,0,12,10,2,0,6,2,0,0,2,1,3,1,2,0,2,0,0,0,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,19/20,6
1095,67815,81,1,0,1,0,0,1,1,0,0,3,22,12,2,0,18,7,6,4,4,2,2,1,1,0,11,2,0,0,0,0,1,2,0,1,1,0,0,0,0,0,0,0,0,19/20,6
1096,59385,81,0,0,2,0,0,0,0,0,2,2,50,37,0,0,8,3,3,1,1,0,1,0,1,1,5,0,0,0,0,0,0,2,0,1,1,0,0,0,0,0,0,0,0,19/20,6
1097,331365,80,0,0,2,0,0,1,1,1,1,1,22,17,3,0,5,1,3,1,0,0,0,0,0,0,10,2,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,19/20,6
1098,387378,79,0,0,0,0,0,0,0,0,0,0,37,33,7,2,5,2,1,1,1,0,1,0,1,0,7,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,19/20,6
